Event date,Event name,User,Number of events
2024-10-08,OpenProject,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,OpenProject,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-11,CloudRenderJobDone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,6
2024-10-11,SaveButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-14,SaveProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,ChangeMainView,e51718cd-8af1-4045-9ed7-31c7022ecbc3,20
2024-10-12,UpdateDialogOpen,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,ApplicationStarted,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-12,ProductFilterExpanded,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,UpdateDialogOpen,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,ProductFilterExpanded,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,ChangeMainView,e51718cd-8af1-4045-9ed7-31c7022ecbc3,18
2024-10-08,SaveAsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-09,LoadProjectStandalone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,UpdateAvailable,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,CloudRenderJobDone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,9
2024-10-09,ProjectsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-14,CloudRenderClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-11,ProjectsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,5
2024-10-08,CloudRenderClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,5
2024-10-12,CloudRenderClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-12,ProjectsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,ApplicationStarted,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-14,SaveButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,MyProjectButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-12,ChangeMainView,e51718cd-8af1-4045-9ed7-31c7022ecbc3,17
2024-10-09,CloudRenderClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,9
2024-10-14,ApplicationStarted,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,MyProjectButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-08,CloudRenderJobDone,e51718cd-8af1-4045-9ed7-31c7022ecbc3,5
2024-10-08,AssortmentInstall,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-14,ProjectsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,2
2024-10-12,UpdateAvailable,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-11,SaveAsButtonClicked,e51718cd-8af1-4045-9ed7-31c7022ecbc3,3
2024-10-14,OpenProject,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-09,ProductFilterExpanded,e51718cd-8af1-4045-9ed7-31c7022ecbc3,1
2024-10-14,CloudRenderJobDone,e468b632-78f4-4214-bc8e-bb71873ff4dc,2
2024-10-11,UpdateAvailable,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-14,ApplicationStarted,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-08,CloudRenderJobDone,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-14,ChangeMainView,e468b632-78f4-4214-bc8e-bb71873ff4dc,68
2024-10-09,LoadProjectStandalone,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,ChangeMainView,e468b632-78f4-4214-bc8e-bb71873ff4dc,60
2024-10-11,ChangeViewFunction,e468b632-78f4-4214-bc8e-bb71873ff4dc,2
2024-10-11,ProjectsButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-11,ChangeMainView,e468b632-78f4-4214-bc8e-bb71873ff4dc,32
2024-10-11,LoadProjectStandalone,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-09,CloudRenderJobDone,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-14,ProductFilterExpanded,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,LoadProjectStandalone,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,ProductSearch,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-14,ProductSearch,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-09,CloudRenderClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-14,UpdateAvailable,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-08,OpenProject,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,SaveButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-09,ChangeMainView,e468b632-78f4-4214-bc8e-bb71873ff4dc,5
2024-10-11,SaveAsButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-09,UpdateAvailable,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-11,CloudRenderClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,6
2024-10-09,ApplicationStarted,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,CloudRenderClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-09,ProjectsButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-11,ProductSearch,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-09,OpenProject,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,SaveAsButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,2
2024-10-08,ProjectsButtonClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,CreatePDFSummary,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-14,CloudRenderClicked,e468b632-78f4-4214-bc8e-bb71873ff4dc,2
2024-10-08,ApplicationStarted,e468b632-78f4-4214-bc8e-bb71873ff4dc,2
2024-10-11,CloudRenderJobDone,e468b632-78f4-4214-bc8e-bb71873ff4dc,6
2024-10-11,OpenProject,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-08,SummaryCameraControls,e468b632-78f4-4214-bc8e-bb71873ff4dc,3
2024-10-11,ApplicationStarted,e468b632-78f4-4214-bc8e-bb71873ff4dc,1
2024-10-09,QuotationNumberCellChange,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,ProductFilterExpanded,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,ChangeViewFunction,e43cd371-15c4-4985-8705-43ec0121e9b9,2
2024-10-09,UpdateAvailable,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,SummaryCameraControls,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,AssortmentDownloadCancel,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,NewQuotation,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,CustomPropertyEdited,e43cd371-15c4-4985-8705-43ec0121e9b9,7
2024-10-09,SaveProjectStandalone,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,MyProjectButtonClicked,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,CloudRenderJobDone,e43cd371-15c4-4985-8705-43ec0121e9b9,4
2024-10-09,CustomersButtonClicked,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,CloudRender360Clicked,e43cd371-15c4-4985-8705-43ec0121e9b9,3
2024-10-09,ApplicationStarted,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,SaveButtonClicked,e43cd371-15c4-4985-8705-43ec0121e9b9,2
2024-10-09,ProductSearch,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,AssortmentAdded,e43cd371-15c4-4985-8705-43ec0121e9b9,2
2024-10-09,AssortmentDialogOpen,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,ClickOnPreferenceButton,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,CloudRenderClicked,e43cd371-15c4-4985-8705-43ec0121e9b9,13
2024-10-09,SaveNewCustomer,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,QuotationsButtonClicked,e43cd371-15c4-4985-8705-43ec0121e9b9,1
2024-10-09,ChangeMainView,e43cd371-15c4-4985-8705-43ec0121e9b9,32
2024-10-14,CloudRenderJobDone,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,11
2024-10-14,OpenProject,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,UpdateAvailable,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-11,CloudRenderJobDone,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,4
2024-10-14,CloudRenderClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,11
2024-10-14,ProjectsButtonClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,5
2024-10-14,ApplicationStarted,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-11,UpdateDialogOpen,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,ChangeMainView,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,149
2024-10-11,CreatePDFSummary,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-11,UpdateAvailable,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,LoadProjectStandalone,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,3
2024-10-14,ResetRoom,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-11,KeyboardShortcutUsed,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,10
2024-10-11,ChangeMainView,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,113
2024-10-14,SaveButtonClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,6
2024-10-11,CloudRenderClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,4
2024-10-14,KeyboardShortcutUsed,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,6
2024-10-11,SaveProjectStandalone,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,3
2024-10-11,SaveButtonClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,4
2024-10-11,ApplicationStarted,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,SaveAsButtonClicked,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-11,ProductSearch,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,ProductSearch,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,UpdateDialogOpen,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,SaveProjectStandalone,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,6
2024-10-11,ChangeViewFunction,e37ee7ae-d387-4d06-9145-7c25f5abf0f9,1
2024-10-14,ApplicationStarted,e2eed36c-183f-44e4-9b1c-dd0613855fc4,2
2024-10-14,ChangeMainView,e2eed36c-183f-44e4-9b1c-dd0613855fc4,39
2024-10-14,SummaryCameraControls,e2eed36c-183f-44e4-9b1c-dd0613855fc4,2
2024-10-13,UpdateAvailable,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,ProductSearch,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,CloudRenderClicked,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-13,ProductSearch,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,CloudRender360Clicked,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,CloudRenderJobDone,e2eed36c-183f-44e4-9b1c-dd0613855fc4,2
2024-10-13,UpdateDialogOpen,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,KeyboardShortcutUsed,e2eed36c-183f-44e4-9b1c-dd0613855fc4,6
2024-10-14,SaveButtonClicked,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-13,CloudRenderJobDone,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,ChangeViewFunction,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-14,MyProjectButtonClicked,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-13,CloudRenderClicked,e2eed36c-183f-44e4-9b1c-dd0613855fc4,1
2024-10-13,ApplicationStarted,e2eed36c-183f-44e4-9b1c-dd0613855fc4,2
2024-10-13,ChangeMainView,e2eed36c-183f-44e4-9b1c-dd0613855fc4,7
2024-10-14,UpdateAvailable,e2821865-41dd-40e4-af7f-59494410c999,1
2024-10-14,UpdateDialogOpen,e2821865-41dd-40e4-af7f-59494410c999,1
2024-10-14,ApplicationStarted,e2821865-41dd-40e4-af7f-59494410c999,1
2024-10-14,ChangeMainView,e2821865-41dd-40e4-af7f-59494410c999,1
2024-10-09,ProjectsButtonClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,6
2024-10-14,LoadProjectStandalone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,7
2024-10-14,UpdateAvailable,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-08,ProductSearch,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-08,ApplicationStarted,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-08,ChangeMainView,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,25
2024-10-09,ProductSearch,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-14,ProductSearch,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-08,CloudRender360Clicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-09,LoadProjectStandalone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,5
2024-10-09,OpenProject,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-14,UpdateDialogOpen,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-09,SaveProjectStandalone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,4
2024-10-09,SaveButtonClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,5
2024-10-14,ApplicationStarted,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,4
2024-10-08,CloudRenderClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-14,ChangeViewFunction,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-14,OpenProject,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,3
2024-10-14,ResetRoom,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,8
2024-10-08,ChangeViewFunction,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-08,CloudRenderJobDone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-09,ChangeMainView,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,75
2024-10-14,ChangeMainView,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,78
2024-10-09,CloudRenderClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,3
2024-10-14,CloudRenderJobDone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,9
2024-10-09,ResetRoom,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,4
2024-10-14,DuplicateProject,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-09,ApplicationStarted,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-09,CloudRenderJobDone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,6
2024-10-14,CloudRender360Clicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,6
2024-10-09,CloudRender360Clicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,3
2024-10-14,SaveProjectStandalone,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-08,SaveButtonClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,1
2024-10-09,EditProject,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-14,SaveButtonClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,2
2024-10-14,CloudRenderClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,3
2024-10-14,ProjectsButtonClicked,e20e1a3f-28f0-49e8-bd38-8e31b59a2298,10
2024-10-12,ChangeMainView,e2021562-9946-4b30-b76d-bc33fd16efa1,44
2024-10-12,ProjectsButtonClicked,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,ResetRoom,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,CloudRender360Clicked,e2021562-9946-4b30-b76d-bc33fd16efa1,4
2024-10-12,LoadProjectStandalone,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,UpdateDialogOpen,e2021562-9946-4b30-b76d-bc33fd16efa1,2
2024-10-12,SaveAsButtonClicked,e2021562-9946-4b30-b76d-bc33fd16efa1,3
2024-10-12,ApplicationStarted,e2021562-9946-4b30-b76d-bc33fd16efa1,2
2024-10-12,ProductSearch,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,PostLoadDialogShown,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,OpenProject,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,PostLoadDialogClosed,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-08,UpdateDialogOpen,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-12,KeyboardShortcutUsed,e2021562-9946-4b30-b76d-bc33fd16efa1,16
2024-10-12,CloudRenderJobDone,e2021562-9946-4b30-b76d-bc33fd16efa1,4
2024-10-12,UpdateAvailable,e2021562-9946-4b30-b76d-bc33fd16efa1,2
2024-10-12,SaveButtonClicked,e2021562-9946-4b30-b76d-bc33fd16efa1,1
2024-10-08,LoadProjectStandalone,e1d08cef-4d0a-4589-9bfe-c59619b43db5,15
2024-10-08,KeyboardShortcutUsed,e1d08cef-4d0a-4589-9bfe-c59619b43db5,3
2024-10-08,MyProjectButtonClicked,e1d08cef-4d0a-4589-9bfe-c59619b43db5,14
2024-10-08,ClickOnPreferenceButton,e1d08cef-4d0a-4589-9bfe-c59619b43db5,1
2024-10-08,SaveAsButtonClicked,e1d08cef-4d0a-4589-9bfe-c59619b43db5,9
2024-10-08,CloudRenderJobDone,e1d08cef-4d0a-4589-9bfe-c59619b43db5,13
2024-10-08,ApplicationStarted,e1d08cef-4d0a-4589-9bfe-c59619b43db5,2
2024-10-08,ChangeMainView,e1d08cef-4d0a-4589-9bfe-c59619b43db5,175
2024-10-08,SaveProjectStandalone,e1d08cef-4d0a-4589-9bfe-c59619b43db5,4
2024-10-08,CreatePDFSummary,e1d08cef-4d0a-4589-9bfe-c59619b43db5,6
2024-10-08,AssortmentDialogOpen,e1d08cef-4d0a-4589-9bfe-c59619b43db5,1
2024-10-08,EditProposal,e1d08cef-4d0a-4589-9bfe-c59619b43db5,12
2024-10-08,CloudRenderClicked,e1d08cef-4d0a-4589-9bfe-c59619b43db5,13
2024-10-08,OpenProject,e1d08cef-4d0a-4589-9bfe-c59619b43db5,2
2024-10-08,SaveButtonClicked,e1d08cef-4d0a-4589-9bfe-c59619b43db5,4
2024-10-08,ProductSearch,e1d08cef-4d0a-4589-9bfe-c59619b43db5,2
2024-10-08,ChangeViewFunction,e1d08cef-4d0a-4589-9bfe-c59619b43db5,1
2024-10-08,ProjectsButtonClicked,e1d08cef-4d0a-4589-9bfe-c59619b43db5,4
2024-10-08,ProjectsButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-09,UpdateDialogOpen,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-08,DuplicateProposal,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-08,SaveButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,11
2024-10-09,CloudRender360Clicked,e116c342-b644-44ab-ab04-a24b5126419a,11
2024-10-09,MyProjectButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,6
2024-10-09,LoadProjectStandalone,e116c342-b644-44ab-ab04-a24b5126419a,6
2024-10-08,SaveProjectStandalone,e116c342-b644-44ab-ab04-a24b5126419a,11
2024-10-09,OpenProject,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-09,ChangeMainView,e116c342-b644-44ab-ab04-a24b5126419a,119
2024-10-08,ResetRoom,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-08,NewProposal,e116c342-b644-44ab-ab04-a24b5126419a,2
2024-10-08,LoadProjectStandalone,e116c342-b644-44ab-ab04-a24b5126419a,5
2024-10-08,CloudRenderClicked,e116c342-b644-44ab-ab04-a24b5126419a,7
2024-10-09,SaveButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,5
2024-10-08,ChangeMainView,e116c342-b644-44ab-ab04-a24b5126419a,280
2024-10-09,KeyboardShortcutUsed,e116c342-b644-44ab-ab04-a24b5126419a,30
2024-10-08,KeyboardShortcutUsed,e116c342-b644-44ab-ab04-a24b5126419a,31
2024-10-09,CloudRenderJobDone,e116c342-b644-44ab-ab04-a24b5126419a,21
2024-10-09,ProductSearch,e116c342-b644-44ab-ab04-a24b5126419a,2
2024-10-08,CloudRenderJobDone,e116c342-b644-44ab-ab04-a24b5126419a,13
2024-10-08,SaveAsButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-09,ChangeViewFunction,e116c342-b644-44ab-ab04-a24b5126419a,3
2024-10-09,CloudRenderClicked,e116c342-b644-44ab-ab04-a24b5126419a,10
2024-10-08,MyProjectButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,6
2024-10-08,CloudRender360Clicked,e116c342-b644-44ab-ab04-a24b5126419a,6
2024-10-09,UpdateAvailable,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-08,ChangeViewFunction,e116c342-b644-44ab-ab04-a24b5126419a,8
2024-10-09,SaveProjectStandalone,e116c342-b644-44ab-ab04-a24b5126419a,4
2024-10-09,ApplicationStarted,e116c342-b644-44ab-ab04-a24b5126419a,2
2024-10-09,ProjectsButtonClicked,e116c342-b644-44ab-ab04-a24b5126419a,1
2024-10-08,UpdateAvailable,e0fe44d8-250d-480e-9f7a-597ee1bc5c29,1
2024-10-09,UpdateDialogOpen,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-14,ChangeMainView,e09a229e-a281-4c58-bfb8-85b56d389093,13
2024-10-11,ChangeMainView,e09a229e-a281-4c58-bfb8-85b56d389093,91
2024-10-12,OpenProject,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-09,SaveAsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,ChangeViewFunction,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,CloudRenderJobDone,e09a229e-a281-4c58-bfb8-85b56d389093,6
2024-10-08,CloudRenderClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-09,LoadProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-08,LoadProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,4
2024-10-09,ProjectsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-09,ApplicationStarted,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-14,CloudRenderClicked,e09a229e-a281-4c58-bfb8-85b56d389093,4
2024-10-11,SaveAsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-11,ProductSearch,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-09,CloudRender360Clicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,SaveProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,3
2024-10-08,ProjectsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,4
2024-10-12,LoadProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-09,CloudRenderClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-08,SaveProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-08,SaveAsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-08,ChangeMainView,e09a229e-a281-4c58-bfb8-85b56d389093,37
2024-10-08,CloudRenderJobDone,e09a229e-a281-4c58-bfb8-85b56d389093,3
2024-10-14,SaveAsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,MyProjectButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,4
2024-10-12,ChangeMainView,e09a229e-a281-4c58-bfb8-85b56d389093,10
2024-10-12,ProjectsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-08,OpenProject,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-09,CloudRenderJobDone,e09a229e-a281-4c58-bfb8-85b56d389093,3
2024-10-11,AssortmentDialogOpen,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-08,ApplicationStarted,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-09,UpdateAvailable,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,LoadProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,3
2024-10-14,SaveButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-11,SaveButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,3
2024-10-14,ProjectsButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-14,SaveProjectStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,2
2024-10-09,OpenProject,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-14,CloudRenderJobDone,e09a229e-a281-4c58-bfb8-85b56d389093,4
2024-10-09,ChangeMainView,e09a229e-a281-4c58-bfb8-85b56d389093,16
2024-10-08,CloudRender360Clicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-12,ChangeViewFunction,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,ApplicationStarted,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,UpdateAvailable,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-08,SaveButtonClicked,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-12,UserLoggedinStandalone,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-14,ChangeViewFunction,e09a229e-a281-4c58-bfb8-85b56d389093,1
2024-10-11,CloudRender360Clicked,e09a229e-a281-4c58-bfb8-85b56d389093,6
2024-10-09,OpenProject,e046e945-75bc-42fa-a40b-6cd61a1fe47e,1
2024-10-12,OpenProject,e046e945-75bc-42fa-a40b-6cd61a1fe47e,1
2024-10-09,ChangeMainView,e046e945-75bc-42fa-a40b-6cd61a1fe47e,3
2024-10-09,PostLoadDialogShown,e046e945-75bc-42fa-a40b-6cd61a1fe47e,1
2024-10-09,ApplicationStarted,e046e945-75bc-42fa-a40b-6cd61a1fe47e,1
2024-10-09,UpdateAvailable,e046e945-75bc-42fa-a40b-6cd61a1fe47e,1
